run_id,knn,decay,knn_dist,t,gamma,n_components,seed,trustworthiness,silhouette_breed,seed_stability_vs_base,embedding_csv
phate_manhattan_knn15_decay100_seed256_3d_t5_g0,15,100,manhattan,5,0,3,256,0.8506697904962267,0.36260095701709966,0.5763151333831962,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn15_decay100_seed256_3d_t5_g0.csv
phate_manhattan_knn15_decay100_seed7_2d_t5,15,100,manhattan,5,1,2,7,0.7493050883282542,0.1297451314874269,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn15_decay100_seed7_2d_t5.csv
phate_manhattan_knn15_decay100_seed42_2d_t5,15,100,manhattan,5,1,2,42,0.7745933082804631,0.1553979634011389,0.41824981301421094,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn15_decay100_seed42_2d_t5.csv
phate_manhattan_knn15_decay100_seed99_2d_t5,15,100,manhattan,5,1,2,99,0.763606740519887,0.16542816755629675,0.39027673896783843,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn15_decay100_seed99_2d_t5.csv
phate_manhattan_knn15_decay100_seed123_2d_t5,15,100,manhattan,5,1,2,123,0.7625180297560703,0.11270873751932672,0.45056095736724006,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn15_decay100_seed123_2d_t5.csv
phate_manhattan_knn15_decay100_seed256_2d_t5,15,100,manhattan,5,1,2,256,0.7655517342528746,0.13996608008479228,0.43101470954874094,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn15_decay100_seed256_2d_t5.csv
phate_manhattan_knn15_decay100_seed7_3d_t5,15,100,manhattan,5,1,3,7,0.816556486405156,0.3458175716914496,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn15_decay100_seed7_3d_t5.csv
phate_manhattan_knn15_decay100_seed42_3d_t5,15,100,manhattan,5,1,3,42,0.8139998565588468,0.3573314401304796,0.5567190226876091,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn15_decay100_seed42_3d_t5.csv
phate_manhattan_knn15_decay100_seed99_3d_t5,15,100,manhattan,5,1,3,99,0.8024564107759977,0.3519966959839872,0.5527798553976564,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn15_decay100_seed99_3d_t5.csv
phate_manhattan_knn15_decay100_seed123_3d_t5,15,100,manhattan,5,1,3,123,0.8170761000854955,0.32149165647997957,0.5611568187484418,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn15_decay100_seed123_3d_t5.csv
phate_manhattan_knn15_decay100_seed256_3d_t5,15,100,manhattan,5,1,3,256,0.8253599025814474,0.36116436934927537,0.5255048616305161,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn15_decay100_seed256_3d_t5.csv
phate_euclidean_knn30_decay1_seed7_2d_g0,30,1,euclidean,auto,0,2,7,0.7319496574678386,-0.023527778346260075,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn30_decay1_seed7_2d_g0.csv
phate_euclidean_knn30_decay1_seed42_2d_g0,30,1,euclidean,auto,0,2,42,0.7322805208052285,-0.025293295095432065,0.5632011967090501,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn30_decay1_seed42_2d_g0.csv
phate_euclidean_knn30_decay1_seed99_2d_g0,30,1,euclidean,auto,0,2,99,0.7336741388882249,-0.03171215813337601,0.5395661929693343,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn30_decay1_seed99_2d_g0.csv
phate_euclidean_knn30_decay1_seed123_2d_g0,30,1,euclidean,auto,0,2,123,0.7355436552524697,-0.020209908590861657,0.5439042632759911,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn30_decay1_seed123_2d_g0.csv
phate_euclidean_knn30_decay1_seed256_2d_g0,30,1,euclidean,auto,0,2,256,0.7366083453152233,-0.033809818067835826,0.531787584143605,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn30_decay1_seed256_2d_g0.csv
phate_euclidean_knn30_decay1_seed7_3d_g0,30,1,euclidean,auto,0,3,7,0.7381084058413184,0.007293192194030898,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn30_decay1_seed7_3d_g0.csv
phate_euclidean_knn30_decay1_seed42_3d_g0,30,1,euclidean,auto,0,3,42,0.7441291774864177,0.022080147720327896,0.4653702318623784,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn30_decay1_seed42_3d_g0.csv
phate_euclidean_knn30_decay1_seed99_3d_g0,30,1,euclidean,auto,0,3,99,0.7428485287984679,0.03077874465741179,0.4520568436798803,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn30_decay1_seed99_3d_g0.csv
phate_euclidean_knn30_decay1_seed123_3d_g0,30,1,euclidean,auto,0,3,123,0.7408350020700305,0.019967394584497148,0.45056095736724017,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn30_decay1_seed123_3d_g0.csv
phate_euclidean_knn30_decay1_seed256_3d_g0,30,1,euclidean,auto,0,3,256,0.7464141798790009,0.0007718619926132706,0.45280478683620046,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn30_decay1_seed256_3d_g0.csv
phate_euclidean_knn30_decay1_seed7_2d,30,1,euclidean,auto,1,2,7,0.7298879754950902,-0.030426260455304062,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn30_decay1_seed7_2d.csv
phate_euclidean_knn30_decay1_seed42_2d,30,1,euclidean,auto,1,2,42,0.7312699057804128,-0.02736927717893639,0.56270256793817,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn30_decay1_seed42_2d.csv
phate_euclidean_knn30_decay1_seed99_2d,30,1,euclidean,auto,1,2,99,0.7318534987687968,-0.03925020984373161,0.537970580902518,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn30_decay1_seed99_2d.csv
phate_euclidean_knn30_decay1_seed123_2d,30,1,euclidean,auto,1,2,123,0.7342687366211715,-0.022980372626653853,0.5430565943654949,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn30_decay1_seed123_2d.csv
phate_euclidean_knn30_decay1_seed256_2d,30,1,euclidean,auto,1,2,256,0.7341377422134792,-0.036992738929804564,0.5328347045624533,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn30_decay1_seed256_2d.csv
phate_euclidean_knn30_decay1_seed7_3d,30,1,euclidean,auto,1,3,7,0.7374359780011361,0.005409560606013846,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn30_decay1_seed7_3d.csv
phate_euclidean_knn30_decay1_seed42_3d,30,1,euclidean,auto,1,3,42,0.7418309314529641,0.018975920301317714,0.46532036898529056,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn30_decay1_seed42_3d.csv
phate_euclidean_knn30_decay1_seed99_3d,30,1,euclidean,auto,1,3,99,0.7428146038272985,0.029743629063226935,0.4509598603839442,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn30_decay1_seed99_3d.csv
phate_euclidean_knn30_decay1_seed123_3d,30,1,euclidean,auto,1,3,123,0.7398655599688376,0.017284647386023873,0.449862877088008,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn30_decay1_seed123_3d.csv
phate_euclidean_knn30_decay1_seed256_3d,30,1,euclidean,auto,1,3,256,0.7448746540620599,-0.002830692998544532,0.4521565694340563,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn30_decay1_seed256_3d.csv
phate_euclidean_knn30_decay1_seed7_2d_t2_g0,30,1,euclidean,2,0,2,7,0.7319496574678386,-0.023527778346260075,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn30_decay1_seed7_2d_t2_g0.csv
phate_euclidean_knn30_decay1_seed42_2d_t2_g0,30,1,euclidean,2,0,2,42,0.7322805208052285,-0.025293295095432065,0.5632011967090501,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn30_decay1_seed42_2d_t2_g0.csv
phate_euclidean_knn30_decay1_seed99_2d_t2_g0,30,1,euclidean,2,0,2,99,0.7336741388882249,-0.03171215813337601,0.5395661929693343,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn30_decay1_seed99_2d_t2_g0.csv
phate_euclidean_knn30_decay1_seed123_2d_t2_g0,30,1,euclidean,2,0,2,123,0.7355436552524697,-0.020209908590861657,0.5439042632759911,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn30_decay1_seed123_2d_t2_g0.csv
phate_euclidean_knn30_decay1_seed256_2d_t2_g0,30,1,euclidean,2,0,2,256,0.7366083453152233,-0.033809818067835826,0.531787584143605,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn30_decay1_seed256_2d_t2_g0.csv
phate_euclidean_knn30_decay1_seed7_3d_t2_g0,30,1,euclidean,2,0,3,7,0.7381084058413184,0.007293192194030898,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn30_decay1_seed7_3d_t2_g0.csv
phate_euclidean_knn30_decay1_seed42_3d_t2_g0,30,1,euclidean,2,0,3,42,0.7441291774864177,0.022080147720327896,0.4653702318623784,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn30_decay1_seed42_3d_t2_g0.csv
phate_euclidean_knn30_decay1_seed99_3d_t2_g0,30,1,euclidean,2,0,3,99,0.7428485287984679,0.03077874465741179,0.4520568436798803,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn30_decay1_seed99_3d_t2_g0.csv
phate_euclidean_knn30_decay1_seed123_3d_t2_g0,30,1,euclidean,2,0,3,123,0.7408350020700305,0.019967394584497148,0.45056095736724017,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn30_decay1_seed123_3d_t2_g0.csv
phate_euclidean_knn30_decay1_seed256_3d_t2_g0,30,1,euclidean,2,0,3,256,0.7464141798790009,0.0007718619926132706,0.45280478683620046,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn30_decay1_seed256_3d_t2_g0.csv
phate_euclidean_knn30_decay1_seed7_2d_t2,30,1,euclidean,2,1,2,7,0.7298879754950902,-0.030426260455304062,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn30_decay1_seed7_2d_t2.csv
phate_euclidean_knn30_decay1_seed42_2d_t2,30,1,euclidean,2,1,2,42,0.7312699057804128,-0.02736927717893639,0.56270256793817,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn30_decay1_seed42_2d_t2.csv
phate_euclidean_knn30_decay1_seed99_2d_t2,30,1,euclidean,2,1,2,99,0.7318534987687968,-0.03925020984373161,0.537970580902518,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn30_decay1_seed99_2d_t2.csv
phate_euclidean_knn30_decay1_seed123_2d_t2,30,1,euclidean,2,1,2,123,0.7342687366211715,-0.022980372626653853,0.5430565943654949,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn30_decay1_seed123_2d_t2.csv
phate_euclidean_knn30_decay1_seed256_2d_t2,30,1,euclidean,2,1,2,256,0.7341377422134792,-0.036992738929804564,0.5328347045624533,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn30_decay1_seed256_2d_t2.csv
phate_euclidean_knn30_decay1_seed7_3d_t2,30,1,euclidean,2,1,3,7,0.7374359780011361,0.005409560606013846,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn30_decay1_seed7_3d_t2.csv
phate_euclidean_knn30_decay1_seed42_3d_t2,30,1,euclidean,2,1,3,42,0.7418309314529641,0.018975920301317714,0.46532036898529056,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn30_decay1_seed42_3d_t2.csv
phate_euclidean_knn30_decay1_seed99_3d_t2,30,1,euclidean,2,1,3,99,0.7428146038272985,0.029743629063226935,0.4509598603839442,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn30_decay1_seed99_3d_t2.csv
phate_euclidean_knn30_decay1_seed123_3d_t2,30,1,euclidean,2,1,3,123,0.7398655599688376,0.017284647386023873,0.449862877088008,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn30_decay1_seed123_3d_t2.csv
phate_euclidean_knn30_decay1_seed256_3d_t2,30,1,euclidean,2,1,3,256,0.7448746540620599,-0.002830692998544532,0.4521565694340563,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn30_decay1_seed256_3d_t2.csv
phate_euclidean_knn30_decay1_seed7_2d_t5_g0,30,1,euclidean,5,0,2,7,0.6755210082471074,-0.3063081946964127,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn30_decay1_seed7_2d_t5_g0.csv
phate_euclidean_knn30_decay1_seed42_2d_t5_g0,30,1,euclidean,5,0,2,42,0.6726997332677602,-0.30169496779753735,0.5922712540513587,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn30_decay1_seed42_2d_t5_g0.csv
phate_euclidean_knn30_decay1_seed99_2d_t5_g0,30,1,euclidean,5,0,2,99,0.6740050857098838,-0.32472874919838324,0.5600598354525056,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn30_decay1_seed99_2d_t5_g0.csv
phate_euclidean_knn30_decay1_seed123_2d_t5_g0,30,1,euclidean,5,0,2,123,0.6781515596189627,-0.28943696894262744,0.5966093243580155,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn30_decay1_seed123_2d_t5_g0.csv
phate_euclidean_knn30_decay1_seed256_2d_t5_g0,30,1,euclidean,5,0,2,256,0.6758938793508111,-0.304922705587833,0.5674395412615307,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn30_decay1_seed256_2d_t5_g0.csv
phate_euclidean_knn30_decay1_seed7_3d_t5_g0,30,1,euclidean,5,0,3,7,0.6751173997534179,-0.3099985761612973,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn30_decay1_seed7_3d_t5_g0.csv
phate_euclidean_knn30_decay1_seed42_3d_t5_g0,30,1,euclidean,5,0,3,42,0.6726098738362958,-0.29983637627454635,0.5614559960109698,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn30_decay1_seed42_3d_t5_g0.csv
phate_euclidean_knn30_decay1_seed99_3d_t5_g0,30,1,euclidean,5,0,3,99,0.6743196316674047,-0.323777005157298,0.5357766143106457,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn30_decay1_seed99_3d_t5_g0.csv
phate_euclidean_knn30_decay1_seed123_3d_t5_g0,30,1,euclidean,5,0,3,123,0.6767190075086511,-0.2921256768258333,0.5631014709548741,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn30_decay1_seed123_3d_t5_g0.csv
phate_euclidean_knn30_decay1_seed256_3d_t5_g0,30,1,euclidean,5,0,3,256,0.6739760180052801,-0.3053394579448562,0.5404637247569185,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn30_decay1_seed256_3d_t5_g0.csv
phate_euclidean_knn30_decay1_seed7_2d_t5,30,1,euclidean,5,1,2,7,0.6709060357988136,-0.313485589721741,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn30_decay1_seed7_2d_t5.csv
phate_euclidean_knn30_decay1_seed42_2d_t5,30,1,euclidean,5,1,2,42,0.6684771368842228,-0.30776290560313185,0.5522313637496884,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn30_decay1_seed42_2d_t5.csv
phate_euclidean_knn30_decay1_seed99_2d_t5,30,1,euclidean,5,1,2,99,0.6709269827608779,-0.33126457270045434,0.5251059586138119,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn30_decay1_seed99_2d_t5.csv
phate_euclidean_knn30_decay1_seed123_2d_t5,30,1,euclidean,5,1,2,123,0.67599595784348,-0.2969327964955836,0.5572176514584891,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn30_decay1_seed123_2d_t5.csv
phate_euclidean_knn30_decay1_seed256_2d_t5,30,1,euclidean,5,1,2,256,0.6723277729015376,-0.3108180458963859,0.5301421091997008,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn30_decay1_seed256_2d_t5.csv
phate_euclidean_knn30_decay1_seed7_3d_t5,30,1,euclidean,5,1,3,7,0.6691686522641124,-0.31363630818352023,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn30_decay1_seed7_3d_t5.csv
phate_euclidean_knn30_decay1_seed42_3d_t5,30,1,euclidean,5,1,3,42,0.6682862235397558,-0.301207450017625,0.5216654200947395,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn30_decay1_seed42_3d_t5.csv
phate_euclidean_knn30_decay1_seed99_3d_t5,30,1,euclidean,5,1,3,99,0.6695867946101038,-0.3277687810288987,0.49778110196958364,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn30_decay1_seed99_3d_t5.csv
phate_euclidean_knn30_decay1_seed123_3d_t5,30,1,euclidean,5,1,3,123,0.6731297152010055,-0.2956938366556472,0.524956369982548,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn30_decay1_seed123_3d_t5.csv
phate_euclidean_knn30_decay1_seed256_3d_t5,30,1,euclidean,5,1,3,256,0.6692140373485852,-0.3090232973671833,0.5005734230865121,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn30_decay1_seed256_3d_t5.csv
phate_cosine_knn30_decay1_seed7_2d_g0,30,1,cosine,auto,0,2,7,0.5016032015458252,-0.5070568776593618,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn30_decay1_seed7_2d_g0.csv
phate_cosine_knn30_decay1_seed42_2d_g0,30,1,cosine,auto,0,2,42,0.5037938287669336,-0.5533773505808534,0.011917227624033909,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn30_decay1_seed42_2d_g0.csv
phate_cosine_knn30_decay1_seed99_2d_g0,30,1,cosine,auto,0,2,99,0.502498722121472,-0.6095603462473571,0.010072301171777612,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn30_decay1_seed99_2d_g0.csv
phate_cosine_knn30_decay1_seed123_2d_g0,30,1,cosine,auto,0,2,123,0.5024295060729114,-0.5333812668441661,0.011817501869857892,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn30_decay1_seed123_2d_g0.csv
phate_cosine_knn30_decay1_seed256_2d_g0,30,1,cosine,auto,0,2,256,0.5019162296075443,-0.5207064272857638,0.00987284966342558,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn30_decay1_seed256_2d_g0.csv
phate_cosine_knn30_decay1_seed7_3d_g0,30,1,cosine,auto,0,3,7,0.4988633237288477,-0.4855887789484375,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn30_decay1_seed7_3d_g0.csv
phate_cosine_knn30_decay1_seed42_3d_g0,30,1,cosine,auto,0,3,42,0.5017059251442096,-0.46037890497771744,0.01067065569683371,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn30_decay1_seed42_3d_g0.csv
phate_cosine_knn30_decay1_seed99_3d_g0,30,1,cosine,auto,0,3,99,0.5002306063196833,-0.5096628368888059,0.010521067065569684,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn30_decay1_seed99_3d_g0.csv
phate_cosine_knn30_decay1_seed123_3d_g0,30,1,cosine,auto,0,3,123,0.4960282738450995,-0.453701839521209,0.010570929942657693,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn30_decay1_seed123_3d_g0.csv
